year,1-gram,count
2023,“destructive’,1
2024,“partners,1
2024,"ultra-Orthodox,",1
2023,"spectators,",1
2023,“Urbi,1
2023,"squalor,",1
2024,ultra-Orthodox.,1
2023,“Squeezing,1
2023,“army,1
2024,“minimum,1
2023,subtext,1
2023,"speculation,",1
2024,"“probably,",1
2023,state-linked,1
2023,"son,’",1
2023,state-level,1
2024,"“system”,",1
2024,unambiguous,1
2023,strictest,1
2024,truce?,1
2024,"“mixture”,",1
2024,“problematic,1
2023,“chilling”,1
2024,“somebody,1
2023,sporting”,1
2023,“Organisers,1
2024,"🇨🇾,",1
2024,unpopular.,1
2023,state-led,1
2024,“taken,1
2023,stint,1
2023,“[F]uel,1
2024,"unpopular,",1
2024,“something,1
2023,standpoint,1
2023,“chosen,1
2024,🇨🇾,1
2023,“assisting”,1
2023,“annihilate,1
2023,"“Others”,",1
2024,“pro-Israel”.,1
2023,"store,”",1
2023,“War?,1
2023,subsidising,1
2023,"standoffs,",1
2023,“annihilation,1
2024,“short-sighted,1
2024,“unravel,1
2024,“mobs”,1
2023,state-religious,1
2024,“shortages,1
2024,"“tortured,",1
2024,“somewhat,1
2024,“relational,1
2023,state-organised,1
2023,“Ordinarily,1
2023,substance:,1
2024,“two-faced”.,1
2024,“mistakes”,1
2023,“assisted,1
2024,🇩🇿,1
2023,"“anti-Semite”,",1
2023,“anti-Semite”.,1
2024,turbulent,1
2023,"“Zara,",1
2023,“democracies”,1
2024,unpopularity,1
2023,somewhere.”,1
2023,substantially.,1
2024,“pay,1
2024,unalienable,1
2024,"“unprovoked”,",1
2024,🇫🇷🇺🇳,1
2023,“children’s,1
2023,“assaulted”,1
2023,stove,1
2024,"unfortunate,”",1
2024,unafraid,1
2023,speculative,1
2024,“shouldn’t,1
2023,"substantial,",1
2023,specific”.,1
2023,“anti-Muslim,1
2023,state-funded,1
2024,"“peace,”",1
2024,“tortured”,1
2023,"“children”,",1
2024,"tunes,",1
2024,“taqiyya”,1
2024,“overturned,1
2023,state-centred,1
2023,substantial.,1
2024,“shoulder,1
2023,“[D]enying,1
2024,"“mistake”,",1
2023,"son),”",1
2023,“demise,1
2024,“turn,1
2024,underpin,1
2023,"stove,",1
2023,“breakdown,1
2024,unanimity,1
2023,“Warplanes,1
2023,"“democracy”,",1
2024,"troubadour,",1
2023,“at-will,1
2024,“shocked,1
2024,trashed,1
2024,underway”,1
2023,subsided,1
2024,uber,1
2023,state-supported,1
2023,"specifics,",1
2023,"“Wars,”",1
2023,“demanded,1
2024,“over-the-counter,1
2024,und,1
2023,“UK:,1
2023,“UN,1
2023,“asymmetric,1
2023,"storage,",1
2024,"unanimous,”",1
2023,storage.,1
2023,straddle,1
2024,𝐔𝐩𝐝𝐚𝐭𝐞,1
2024,“sort,1
2023,"standing,”",1
2023,“circle,1
2024,truces,1
2023,“cautioned,1
2023,“Suddenly,1
2023,“dehumanising”,1
2023,subservience,1
2023,statecraft,1
2023,“delayed”,1
2023,“Sounds,1
2024,trash”.,1
2024,“sheer,1
2023,"subside,",1
2023,“anchored,1
2024,unplanted,1
2024,"“pro-Hamas”,",1
2024,⬇️,1
2023,spoils,1
2024,“sounds,1
2023,son-in-law.,1
2023,state:,1
2023,"stillborn,",1
2023,state-subsidised,1
2024,🇨🇴,1
2023,"storages,",1
2024,“provisional”,1
2024,“types,1
2024,“shocking”.,1
2024,“unnecessary,1
2023,“demands”,1
2023,“astounding”.,1
2023,subsidised,1
2024,“soon,1
2024,“shooting,1
2023,"“animals”,",1
2023,“astonishing”.,1
2023,stow,1
2023,“brave,1
2023,“Otherwise,1
2023,"state-sanctioned,",1
2023,“assumes,1
2023,“animals”.,1
2024,“two-state”,1
2023,“chronic”,1
2024,unfurl,1
2024,🇨🇦,1
2024,"“shocking”,",1
2023,subsiding,1
2024,unforgiving,1
2024,“systemic,1
2024,“sooner,1
2023,standing’:,1
2023,state-solution?.,1
2023,“complicates,1
2024,"🇦🇪,",1
2023,standing”,1
2024,"unploughed,",1
2023,subsidiaries,1
2023,“Southern,1
2023,subsidies,1
2023,“animals”,1
2023,"“Other”,",1
2023,“Wars,1
2023,“UNICEF,1
2023,"“Otherwise,",1
2024,“overcome,1
2023,son-in-law,1
2023,stout,1
2023,“Spaces,1
2023,"specimens,",1
2024,🇮🇱,1
2024,turbocharged,1
2023,“densely,1
2023,"“Obviously,",1
2024,troubles,1
2024,“troll”.,1
2024,“shrinking,1
2023,“denying,1
2023,sometimes.,1
2024,“paradoxical”,1
2023,"sometimes,”",1
2024,uncover,1
2023,“deplorable”.,1
2023,stipends,1
2023,standstill.,1
2023,subsumed,1
2023,“Wait,1
2024,tricks,1
2024,“shutting,1
2024,"unprecedented”,",1
2023,substituting,1
2024,ul-Haq,1
2023,“deported”,1
2023,“chaotic”.,1
2024,unprecedented”,1
2024,“panic”,1
2024,trap.”,1
2023,“Occupied.”,1
2023,“charred,1
2024,“solidarity,1
2023,“Um,1
2024,“mishtamet”.,1
2023,sporadically:,1
2024,“productive”,1
2024,“true,1
2023,“[Blinken],1
2023,“confident,1
2024,ugly.,1
2023,spokesperson.”,1
2024,“misguided”,1
2023,squatting,1
2023,“denouncing,1
2024,"“misgauging,",1
2023,“deployed,1
2023,“assassinating,1
2023,“denounce,1
2023,“[Bezalel],1
2023,“conduct,1
2024,unfreezing,1
2024,“sick”,1
2023,“desert-blooming”,1
2024,“social,1
2023,“broader,1
2023,“Nurses,1
2023,“Numerous,1
2023,“anti-occupation,1
2023,strikers,1
2024,“siege,1
2023,“asking,1
2024,“unprovoked,1
2024,“reiterated,1
2023,starves,1
2024,“minuscule”,1
2023,“antisemitic,1
2023,“Uncle”,1
2024,“parent”,1
2023,“conducted,1
2023,storm’s,1
2023,“Unarmed,1
2024,unprecedently,1
2023,“chaos”.,1
2023,“depraved”.,1
2023,“deprioritise”,1
2023,“briefly,1
2024,"troubles,",1
2023,"staple,",1
2023,“depriving,1
2023,“described,1
2024,“related,1
2023,“Obviously,1
2023,subterfuge,1
2024,"🇮🇱,",1
2023,“assassinated,1
2024,🇮🇷,1
2024,"“parcours”,",1
2023,“OSINT”,1
2024,undertaker.,1
2023,“chaos”,1
2024,“miracles”,1
2023,“confidentiality,1
2024,“misidentification,1
2023,"standpoint,",1
2024,unprecedented.,1
2024,“sombre”,1
2024,trap’:,1
2024,“problematic”.,1
2023,“cheapens,1
2024,“produced,1
2024,“solution”,1
2023,“confirmed”,1
2024,“own”,1
2024,unaddressed.,1
2024,tributes,1
2023,“Wall,1
2023,"“Subsequently,",1
2024,"unaddressed,”",1
2024,“missile,1
2023,speculation.,1
2024,“showered,1
2024,🇬🇧,1
2023,stored.,1
2024,ugliness.,1
2024,trap”.,1
2024,“missing”.,1
2024,“misleading,1
2024,“trust”,1
2023,“assassination”,1
2023,state-anchored,1
2023,substantiate,1
2023,“Operation”,1
2023,“cautious”,1
2023,standpoint.,1
2024,“reinforce,1
2023,“Spare,1
2023,storyteller,1
2023,state-affiliated,1
2024,“shouted,1
2023,“children,1
2023,“[Christianity],1
2023,“Open,1
2023,“complicity,1
2023,story:,1
2023,“child,1
2024,ugliness,1
2024,“mistaken”.,1
2023,squealed,1
2023,stride,1
2023,“Subject,1
2023,“Ukraine,1
2023,“anti-Semitism”.,1
2024,“production,1
2023,"somewhat,",1
2024,"“solidarity”,",1
2023,“confirmed,1
2023,storefronts,1
2024,turbojet,1
2023,"stands,”",1
2024,“truly,1
2023,"“Ultra-Orthodox”,",1
2023,“denial,1
2024,undertaking,1
2023,“assassination,1
2023,starving’:,1
2023,“anti-feminist”,1
2023,starving.”,1
2024,“torture”,1
2024,troubled”,1
2024,“pausing,1
2023,“[Although],1
2023,“Olive,1
2023,“briefed,1
2023,“Omitting,1
2024,“unnecessary”.,1
2023,sport.,1
2023,“demolition,1
2023,spokesman”.,1
2024,“solution,1
2023,substituted,1
2023,“[A]fter,1
2023,spokesmen,1
2024,unfriend,1
2024,“trust,1
2023,"sport,”",1
2023,“Ubai,1
2023,"sport,",1
2023,starving”.,1
2023,starving”,1
2024,"🇬🇧,",1
2023,“complicity”,1
2023,"“anti-Semitic”,",1
2023,“anti-Semitism,1
2023,“Pretend,1
2024,“stop-and-frisk”,1
2023,sub-Saharan,1
2024,turnout.,1
2023,“[Smotrich’s],1
2024,“numerous,1
2023,“collective”,1
2023,"staffer,",1
2023,"sphere,”",1
2023,“[Smotrich],1
2023,stealth-guided,1
2023,spices,1
2023,"stealth,",1
2024,"unchecked,",1
2023,“daughters”,1
2023,staffer.,1
2024,unchanged.,1
2023,“bloody,1
2024,"unity,”",1
2023,struggle”,1
2024,“super,1
2024,"trite,",1
2023,“access,1
2023,“Running,1
2024,“values”.,1
2023,“Rupture,1
2024,“warning”,1
2024,trembles,1
2023,“crawling,1
2024,“playing,1
2023,"sphere,",1
2023,“biggest,1
2023,“acceleration,1
2023,“[T]he,1
2024,“vehicle…,1
2023,“bloodbath”,1
2023,"stealthy,",1
2024,“suspicion”,1
2023,speed?,1
2024,“warned,1
2024,“revitalised”,1
2024,“remove,1
2023,“crazed”;,1
2023,“crazy”,1
2024,“warnings”.,1
2024,tweets.,1
2023,“[Sullivan],1
2023,“They”,1
2024,“values”,1
2024,“terrorists.”,1
2024,trusty,1
2023,“collecting,1
2024,unity.”,1
2023,"space,”",1
2024,“wartime”,1
2024,trembled,1
2024,"universal,”",1
2023,"“but,",1
2023,“Telegram,1
2024,unevidenced,1
2024,trend”,1
2024,“war”,1
2023,struggle”.,1
2023,streams,1
2024,“watered,1
2023,“[Reviewing],1
2024,unchanged,1
2024,“rewarding,1
2024,"trustees,",1
2023,"stealing,",1
2024,“sung,1
2024,“reminder,1
2024,twenty,1
2023,spiderweb,1
2024,unity.,1
2023,spaced,1
2024,"“terrorists”,",1
2024,“suspicious,1
2024,"“pocket”),",1
2023,“biased”.,1
2024,"unchanged,”",1
2024,“open-air,1
2024,“poised,1
2023,“created,1
2024,trust’:,1
2023,space.”,1
2024,“value-based,1
2023,sprightly,1
2024,“wartime,1
2024,"unexpected,",1
2023,spicy,1
2023,“biased,1
2023,strives,1
2024,“refusers”,1
2024,“supply,1
2023,speaker’s,1
2023,structure”,1
2024,"trendy,",1
2023,“bust”,1
2023,“Saleh,1
2023,“Salaries,1
2024,“support”,1
2023,"stadium,",1
2024,"uncle,”",1
2024,"“very,",1
2024,unfairly,1
2024,“objects,1
2023,speakers’,1
2023,"stolen,”",1
2024,“resulting,1
2023,“cover,1
2024,“plausible”.,1
2024,“resuming,1
2023,springing,1
2023,“cover-up”.,1
2023,“cowardly,1
2024,"trips,",1
2023,“Sales,1
2023,“absurd”.,1
2024,tripping,1
2023,“continuous,1
2023,“burning,1
2023,springs,1
2024,“tendentious”.,1
2023,streets!,1
2023,“They’d,1
2023,steeple,1
2024,unfair”,1
2024,“supposed,1
2023,“absence,1
2023,steep:,1
2023,space”,1
2024,“render,1
2023,“absent,1
2023,speakers:,1
2023,“courtesy”,1
2024,unclean,1
2024,“waiting,1
2024,tub.”,1
2024,uninformed.,1
2024,unirse,1
2023,strode,1
2023,struggle?,1
2023,steaming,1
2023,“abusive”.,1
2024,tweets,1
2023,"staff,”",1
2024,"“vermin”,",1
2024,“objective,1
2024,“reasoning”,1
2023,stolen.”,1
2023,"spaces,”",1
2023,stolen?”,1
2023,steamed,1
2024,united.,1
2023,“accelerated,1
2023,stroke,1
2024,“terrorist-adjacent”,1
2024,unimpeded.,1
2023,struggled.,1
2023,“bigotry”,1
2024,"truth-seeking,",1
2024,unison.,1
2023,“biladuna”,1
2023,steely,1
2023,“Russia”,1
2024,“retaliation,1
2023,“abuse,1
2023,"“Temporally,",1
2023,“collision”.,1
2023,“Shelters,1
2023,"steel,",1
2024,"uncivilised,",1
2023,“buffer”,1
2023,“SOS”,1
2024,“suspend”,1
2023,“Yehudit,1
2024,“return”,1
2023,spring.,1
2024,unimpressed,1
2024,tremor.,1
2024,tremendously,1
2024,“supporters,1
2023,“Rust,1
2023,“crack,1
2024,“politicising”,1
2024,“weak,1
2024,"“weak,",1
2023,studded,1
2023,“belts”,1
2024,“normalise”,1
2024,"twins,",1
2023,“Remember,1
2023,"stone-faced,",1
2024,“subverted,1
2023,“Telecom,1
2024,“weaker”.,1
2023,“Yes,1
2023,“cage”,1
2024,"“unknown”,",1
2024,"universities,”",1
2024,"triumph,",1
2023,“cold-blooded,1
2023,spike.,1
2023,“belongs,1
2024,under-secretary-general,1
2024,uncertainly,1
2023,steadfast.”,1
2023,"stone,",1
2023,"“Remember,",1
2024,"undeniable,”",1
2024,“success”,1
2023,“contentious,1
2024,“notification”,1
2024,“noteworthy”,1
2023,“Witness,1
2024,trek.,1
2023,“accountability”.,1
2023,“Rescuers,1
2024,"“normal”,",1
2023,sovereignty”,1
2023,"stream,”",1
2023,spigot,1
2024,"unfolding,",1
2023,“accountable,1
2023,“Reporting,1
2023,sovereignty;,1
2023,spree.,1
2023,sovereignty.”,1
2023,“Remove,1
2024,universe,1
2023,"speaks,",1
2024,"unfolding,”",1
2023,“collaborating,1
2023,"spread”,",1
2024,“unlawful,1
2024,“roaming,1
2024,“poses,1
2024,“weak”.,1
2023,"spyware,",1
2024,“none”,1
2024,"“terrorist”,",1
2024,universities”.,1
2023,“coalition,1
2024,“rock,1
2023,"speaks,”",1
2024,“utter,1
2024,“substantially,1
2023,souvenir.,1
2024,"“nonexistent”,",1
2023,staged.,1
2024,twist.,1
2023,spiked.”,1
2023,“action,1
2023,stayed.”,1
2023,"staying,",1
2024,"trust,",1
2023,"sovereign,",1
2024,under-threshold,1
2024,universities;,1
2023,"stick”,",1
2024,“subterfuge,1
2024,“pose,1
2023,"spree,",1
2023,“Should,1
2024,unconscious.,1
2023,“coexistence”,1
2024,“normalisation”.,1
2024,“unified,1
2023,“Religion,1
2023,“Relatives,1
2023,stone-walled,1
2024,“weak”,1
2023,“content,1
2024,“refusers”.,1
2023,“Show,1
2024,“perilous”,1
2024,“suddenly,1
2024,“weaken”,1
2024,under-represented,1
2023,“creation,1
2024,“ridiculous”.,1
2024,universality;,1
2023,“Restoring,1
2024,twice.,1
2023,steadiness,1
2024,“right-wing,1
2024,twice:,1
2024,tug,1
2023,“accidentally”,1
2023,“accidentally”.,1
2023,struggling.,1
2023,“beyahad,1
2023,sows,1
2024,“poor”,1
2023,“Rest,1
2024,tremble,1
2024,"“suhoor,”",1
2023,"sticky,",1
2023,“better,1
2024,“no”,1
2023,"steady,",1
2023,“betraying,1
2024,“politics,1
2024,“weakened,1
2023,"speed,",1
2023,staffers.,1
2024,“value,1
2023,“[Palestinian],1
2024,“openly,1
2023,“Yemen’s,1
2023,speaking.,1
2024,“ridiculous”,1
2024,“valuable”.,1
2023,steady.,1
2023,"so”,",1
2023,streamlined,1
2023,“Return,1
2024,“open”,1
2024,"twice,”",1
2024,"tremble,",1
2024,“null,1
2024,“summit,1
2023,staffers’,1
2024,“right”,1
2024,trust.,1
2023,staff”,1
2023,stomp,1
2023,"“This,",1
2024,“suffer,1
2024,“unjustified,1
2023,steadfastness.,1
2023,“creative”,1
2023,"sow,”",1
2023,“credibility.”,1
2023,"stabbing,",1
2023,"staff”,",1
2024,"“real,",1
2023,“according,1
2023,staff…,1
2024,"“weakened”,",1
2024,"“rise”,",1
2023,“best,1
2023,“blow”,1
2023,stubbornness,1
2023,"sovereignty”,",1
2023,“betrayal,1
2023,“context-dependent,1
2024,“suffering”,1
2024,"uncertainty”,",1
2023,“blowing,1
2023,spider’s,1
2023,“creative,1
2024,“reality-based,1
2023,staffing,1
2023,staff’s,1
2023,“Think,1
2024,unethical,1
2023,“butt,1
2023,“Resilient,1
2023,“[Our],1
2024,twinning,1
2024,“vaccines”.,1
2023,strip”,1
2024,"“permanent,”",1
2023,“butterfly,1
2023,steadfastness”,1
2024,“vacate,1
2023,“accomplices,1
2023,“binding,1
2023,stacks,1
2023,steering,1
2024,unflagged,1
2023,"strong,”",1
2023,“controlled,1
2023,“[the],1
2024,"“violent”,",1
2024,“record,1
2023,strongly.,1
2023,"“Writers,",1
2024,“tense”,1
2023,spat.,1
2023,“Shame.,1
2024,“reconstruction”,1
2023,“Sending,1
2023,"“Usually,",1
2024,“virtually,1
2023,"spy,",1
2023,“Senator,1
2023,“abandoned”,1
2024,uncommitted.,1
2023,“coordination”,1
2024,"“photo-op”,",1
2023,"stick,”",1
2024,“suspended”,1
2024,“reportedly,1
2023,“[partitioned,1
2024,“reproductive,1
2023,"stronghold”,",1
2023,stronghold”.,1
2024,“repudiate”,1
2024,"uncommon,",1
2024,unconfirmed.,1
2023,“[t]he,1
2023,spats,1
2023,strongly-worded,1
2023,strength?,1
2023,"“Shame,",1
2024,uncommitted”,1
2024,“redeem,1
2023,spatial,1
2023,“comfortable,1
2023,stew.,1
2023,“comes,1
2023,“[the,1
2023,"stole,",1
2023,“built,1
2024,“violations”,1
2023,spurns,1
2023,“Selling,1
2023,speaker:,1
2023,stocky,1
2024,"tsar,",1
2024,“occupying,1
2023,“Sefi,1
2024,"trying,”",1
2024,“occupied”,1
2023,sparring,1
2024,“requested,1
2024,“refuseniks”.,1
2023,“Seems,1
2024,“pick,1
2024,“vision,1
2024,“terrorising”.,1
2023,“abandoning”,1
2024,uncomfortable:,1
2024,"uninhabitable”,",1
2023,speakerphones.,1
2024,“occupying”,1
2023,stabilised.,1
2023,"“[Today,",1
2023,“Therefore,1
2024,“official,1
2023,stick-figure,1
2024,“uniting”,1
2024,“reputation,1
2024,uncommitted!,1
2024,“one-way,1
2024,uncomfortably,1
2023,strong”.,1
2023,"“Worryingly,",1
2023,“blatant”,1
2023,strong!,1
2024,uninhabited,1
2024,uncomfortable”,1
2023,spasms,1
2023,stick.,1
2023,sparser,1
2023,sparsely,1
2023,stick.”,1
2024,“offence”.,1
2023,"strongholds,",1
2024,“redirect,1
2024,“require,1
2023,step”.,1
2023,"step”,",1
2024,“persist,1
2023,strongarm,1
2024,unconditional’,1
2024,“violated,1
2023,step”,1
2023,sterile,1
2024,turtle,1
2023,“conveying,1
2024,“suspects”,1
2023,“convinced”,1
2023,"stronger,",1
2023,“[immediately],1
2024,“violating”,1
2024,“territory,1
2023,“[interfere],1
2024,"“survival”,",1
2024,"unconditionally,”",1
2023,"sterilisation,",1
2023,strengths?,1
2024,“terrified”,1
2023,“bloated,1
2023,“Seven,1
2024,“refuse,1
2023,“[and],1
2023,stereotyping,1
2023,“Shahadatain”,1
2023,“Several,1
2024,"trillion,",1
2024,“suspend,1
2023,“[Western],1
2024,“viewpoint-neutral,1
2024,“vile,1
2024,“tensions,1
2024,“persecution”,1
2023,“build,1
2024,unconfirmed,1
2024,turnstiles.,1
2023,“Seventy-five,1
2024,"trimester,",1
2024,undeniably,1
2023,stock”,1
2023,“cool,1
2023,stoic,1
2023,“Writing,1
2023,“Setting,1
2023,sterilise,1
2024,“personally,1
2024,“personal”,1
2024,unintended.,1
2024,“persons,1
2023,speedily,1
2023,“Separate,1
2023,"stew,",1
2024,“refrain,1
2024,“on-selling,1
2024,tutorials,1
2024,“pets”,1
2024,“perpetuated”,1
2023,stronghold.,1
2023,"speed”,",1
2023,“cooling,1
2024,“oil,1
2024,“reform”,1
2024,triggers.,1
2024,unflinching,1
2023,“Settlement,1
2023,“X”,1
2023,“Terrorism,1
2023,“Ya,1
2024,"“reprehensible”,",1
2024,“represent,1
2023,“blindly”,1
2024,"unconditional,”",1
2024,"unintended,",1
2024,“reprehensible”,1
2023,stronger.,1
2023,steps:,1
2023,spurs,1
2023,spurring,1
2023,stronger.”,1
2024,“persona,1
2024,“universal,1
2023,stokes,1
2024,"“refugees”,",1
2024,“reprimanded”,1
